"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_13043",61.7052176936421,-1.23606628585371,0.192369891873558,-6.42546644807681,1.31465761299938e-10,8.48173269986765e-08
"TCAL_05569",438.002015326115,0.542333782987267,0.0855490394651918,6.33944912038354,2.30588146949262e-10,1.40937902659041e-07
"TCAL_14749",1764.34530912883,0.545989130584829,0.0871004946530974,6.26849632438238,3.6455122670913e-10,2.11676669788656e-07
"TCAL_00766",359.689166930794,0.597972783861743,0.0977910227400675,6.11480243387145,9.66766594980588e-10,5.34621927024265e-07
"TCAL_12804",393.188370974177,0.528099653157152,0.0881997111792708,5.98754401909277,2.13033298106613e-09,1.12452531405095e-06
"TCAL_09890",155.214631416817,-0.767042497780864,0.128730080032653,-5.95853352678955,2.54511438313974e-09,1.28506144919138e-06
"TCAL_01161",472.978251926035,-0.560324964444568,0.0943751196665898,-5.93721063797423,2.89912098893205e-09,1.4028121685195e-06
"TCAL_14774",2295.80661019746,0.434000171963062,0.0732969781917078,5.92111956959449,3.19757261901241e-09,1.48533643298364e-06
"TCAL_13810",165.214873167138,-0.663275020438418,0.112262282417862,-5.90826238477479,3.45735041911719e-09,1.5442388622003e-06
"TCAL_08592",159.397207684839,0.659691623628702,0.111927388197273,5.8939249298482,3.77128553395188e-09,1.6220718113253e-06
"TCAL_14591",474.947496237506,0.745247797725017,0.127700567399296,5.83590044196721,5.35008365134916e-09,2.21894719439706e-06
